experiment,iter,elapsed_seconds,elapsed_minutes,elapsed_hours,sec_per_iter,dir_name,t1,t2,t3,t4,t5,t6,avg,mean_repeat,mean_mscore,mean_map,mean_loc_err
Proxy lr1e-2 slhpatches gradac32 dl5.0,9000,7114.980278491974,118.5830046415329,1.976383410692215,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_9000_HPatchesV4.1,0.30714285714285716,0.5214285714285715,0.6285714285714286,0.7571428571428571,0.8285714285714286,0.8642857142857143,0.6511904761904762,0.6563106623192034,0.34889895211201694,0.7658469646276854,1.0223431160535768
Proxy lr1e-2 slhpatches gradac32 dl5.0,10000,7905.533642768859,131.75889404614765,2.195981567435794,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_10000_HPatchesV4.1,0.32857142857142857,0.5214285714285715,0.6214285714285714,0.7642857142857142,0.8357142857142857,0.8714285714285714,0.6571428571428571,0.6557550541386072,0.35206542040392896,0.7759599014270234,1.0219923815052223
Proxy lr1e-2 slhpatches gradac32 dl5.0,11000,8696.087007045746,144.93478345076244,2.415579724179374,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_11000_HPatchesV4.1,0.3142857142857143,0.55,0.6357142857142857,0.7428571428571429,0.8214285714285714,0.8571428571428571,0.6535714285714286,0.6565863845624926,0.3509200809276583,0.774922196955373,1.0231555978190576
Proxy lr1e-2 slhpatches gradac32 dl5.0,12000,9486.640371322632,158.1106728553772,2.6351778809229534,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_12000_HPatchesV4.1,0.2714285714285714,0.5714285714285714,0.6642857142857143,0.75,0.8142857142857143,0.8785714285714286,0.6583333333333333,0.6548194481737698,0.35287570725086925,0.7637244617576076,1.0232078327579694
Proxy lr1e-2 slhpatches gradac32 dl5.0,13000,10277.193735599518,171.28656225999197,2.8547760376665328,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_13000_HPatchesV4.1,0.3,0.5214285714285715,0.6428571428571429,0.75,0.8142857142857143,0.8785714285714286,0.6511904761904762,0.6545544945075075,0.3509920045477004,0.7708599843446526,1.022306513962673
Proxy lr1e-2 slhpatches gradac32 dl5.0,14000,11067.747099876404,184.46245166460673,3.074374194410112,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_14000_HPatchesV4.1,0.2571428571428571,0.4785714285714286,0.5928571428571429,0.7285714285714285,0.8142857142857143,0.8857142857142857,0.6261904761904763,0.6543683256020324,0.3516608207180598,0.7668349717162684,1.022659690103775
Proxy lr1e-2 slhpatches gradac32 dl5.0,15000,11858.30046415329,197.6383410692215,3.2939723511536916,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_15000_HPatchesV4.1,0.2785714285714286,0.5142857142857142,0.6142857142857143,0.7571428571428571,0.8214285714285714,0.8785714285714286,0.6440476190476191,0.6545181072061814,0.34858994235606233,0.7673655275624864,1.0245276642192198
Proxy lr1e-2 slhpatches gradac32 dl5.0,16000,12648.853828430176,210.81423047383626,3.513570507897271,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_16000_HPatchesV4.1,0.2785714285714286,0.5285714285714286,0.6142857142857143,0.75,0.8,0.8571428571428571,0.6380952380952382,0.6526226722706311,0.3501360489925854,0.7677046856198846,1.025689785704874
Proxy lr1e-2 slhpatches gradac32 dl5.0,17000,13439.407192707062,223.99011987845103,3.7331686646408504,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_17000_HPatchesV4.1,0.2857142857142857,0.5071428571428571,0.6285714285714286,0.7714285714285715,0.8357142857142857,0.8928571428571429,0.6535714285714286,0.6536441812163994,0.3505944075019191,0.7733602281081318,1.0223505241143849
Proxy lr1e-2 slhpatches gradac32 dl5.0,18000,14229.960556983948,237.1660092830658,3.95276682138443,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_18000_HPatchesV4.1,0.3,0.5214285714285715,0.5928571428571429,0.7357142857142858,0.8357142857142857,0.8714285714285714,0.6428571428571429,0.6522683849946584,0.3502527095225897,0.7596468836131716,1.0247703753307247
Proxy lr1e-2 slhpatches gradac32 dl5.0,19000,15020.513921260834,250.34189868768055,4.17236497812801,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_19000_HPatchesV4.1,0.2642857142857143,0.5285714285714286,0.6357142857142857,0.7428571428571429,0.8142857142857143,0.8571428571428571,0.6404761904761905,0.6524046368281243,0.3498049409514539,0.7707907193564583,1.0250062646374245
Proxy lr1e-2 slhpatches gradac32 dl5.0,20000,15811.067285537718,263.5177880922953,4.391963134871588,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_20000_HPatchesV4.1,0.2714285714285714,0.5214285714285715,0.6285714285714286,0.7428571428571429,0.7857142857142857,0.8785714285714286,0.6380952380952382,0.652328552301762,0.3474785011887112,0.7601919918663453,1.0257813976117924
Proxy lr1e-2 slhpatches gradac32 dl5.0,21000,16601.620649814606,276.6936774969101,4.6115612916151685,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_21000_HPatchesV4.1,0.2785714285714286,0.5214285714285715,0.6714285714285714,0.7571428571428571,0.8214285714285714,0.8785714285714286,0.6547619047619048,0.6520714571275095,0.3488223421179191,0.7567233292416282,1.0243278054349967
Proxy lr1e-2 slhpatches gradac32 dl5.0,22000,17392.17401409149,289.8695669015249,4.831159448358748,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_22000_HPatchesV4.1,0.29285714285714287,0.5428571428571428,0.6285714285714286,0.75,0.8214285714285714,0.8642857142857143,0.65,0.6510996918522889,0.347915056310718,0.7656161783609697,1.0250540959943253
Proxy lr1e-2 slhpatches gradac32 dl5.0,23000,18182.727378368378,303.0454563061396,5.050757605102327,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_23000_HPatchesV4.1,0.3,0.5285714285714286,0.6214285714285714,0.7785714285714286,0.8214285714285714,0.8714285714285714,0.6535714285714286,0.6514962753050563,0.34869181338601535,0.7710005184225537,1.0248891480497702
Proxy lr1e-2 slhpatches gradac32 dl5.0,24000,18973.280742645264,316.2213457107544,5.270355761845907,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_24000_HPatchesV4.1,0.2642857142857143,0.5642857142857143,0.6785714285714286,0.75,0.8,0.8785714285714286,0.655952380952381,0.6524344008346039,0.3509850245742396,0.7645905122216546,1.0252367669029077
Proxy lr1e-2 slhpatches gradac32 dl5.0,25000,19763.83410692215,329.39723511536914,5.489953918589486,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_25000_HPatchesV4.1,0.29285714285714287,0.5571428571428572,0.6642857142857143,0.7571428571428571,0.8142857142857143,0.8857142857142857,0.6619047619047619,0.6520075878111101,0.3484416982426971,0.763298441883595,1.027103574991212
Proxy lr1e-2 slhpatches gradac32 dl5.0,26000,20554.387471199036,342.57312451998393,5.7095520753330655,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_26000_HPatchesV4.1,0.2785714285714286,0.5142857142857142,0.6214285714285714,0.75,0.8071428571428572,0.8857142857142857,0.6428571428571429,0.6527160066226831,0.34728365943034967,0.7625982819635626,1.026543578239001
Proxy lr1e-2 slhpatches gradac32 dl5.0,27000,21344.94083547592,355.74901392459867,5.929150232076645,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_27000_HPatchesV4.1,0.3,0.5285714285714286,0.5857142857142857,0.7428571428571429,0.8142857142857143,0.8714285714285714,0.6404761904761905,0.6532649896459604,0.3470828326854103,0.7633693727521915,1.0286589516539595
Proxy lr1e-2 slhpatches gradac32 dl5.0,28000,22135.494199752808,368.92490332921346,6.148748388820224,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_28000_HPatchesV4.1,0.3142857142857143,0.5214285714285715,0.6357142857142857,0.7214285714285714,0.8,0.8785714285714286,0.6452380952380953,0.6531981984315308,0.34858144521669737,0.7595095916178719,1.0286673767473977
Proxy lr1e-2 slhpatches gradac32 dl5.0,29000,22926.047564029694,382.1007927338282,6.368346545563804,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_29000_HPatchesV4.1,0.30714285714285716,0.5285714285714286,0.6285714285714286,0.75,0.8,0.9,0.6523809523809524,0.6521607298793025,0.34758029397666856,0.7663897554695979,1.0293966946806095
Proxy lr1e-2 slhpatches gradac32 dl5.0,30000,23716.60092830658,395.276682138443,6.587944702307383,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_30000_HPatchesV4.1,0.3,0.5357142857142857,0.6642857142857143,0.7428571428571429,0.8,0.8642857142857143,0.6511904761904762,0.6514236431000722,0.3476448294206857,0.7664561602160385,1.0283958712497199
Proxy lr1e-2 slhpatches gradac32 dl5.0,31000,24507.154292583466,408.4525715430578,6.807542859050963,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_31000_HPatchesV4.1,0.3,0.5142857142857142,0.6142857142857143,0.7571428571428571,0.8142857142857143,0.85,0.6416666666666667,0.6515979445040961,0.3478467106255166,0.7607900355207462,1.0274520702276795
Proxy lr1e-2 slhpatches gradac32 dl5.0,32000,25297.70765686035,421.6284609476725,7.027141015794542,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_32000_HPatchesV4.1,0.2857142857142857,0.5285714285714286,0.6285714285714286,0.7571428571428571,0.8071428571428572,0.8642857142857143,0.6452380952380953,0.6516121716068406,0.34694310938762446,0.7670014579866472,1.0282359773484124
Proxy lr1e-2 slhpatches gradac32 dl5.0,33000,26088.261021137238,434.8043503522873,7.246739172538121,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_33000_HPatchesV4.1,0.2571428571428571,0.5,0.65,0.75,0.8142857142857143,0.8785714285714286,0.6416666666666667,0.6510442064435593,0.3451462943779716,0.7638449918317854,1.0298336885374868
Proxy lr1e-2 slhpatches gradac32 dl5.0,34000,26878.814385414124,447.98023975690205,7.466337329281701,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_34000_HPatchesV4.1,0.25,0.5214285714285715,0.6428571428571429,0.7714285714285715,0.8,0.8642857142857143,0.6416666666666667,0.650222090625666,0.3440689228582843,0.7574753991443779,1.0294978762875469
Proxy lr1e-2 slhpatches gradac32 dl5.0,35000,27669.36774969101,461.15612916151684,7.68593548602528,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_35000_HPatchesV4.1,0.29285714285714287,0.5357142857142857,0.6357142857142857,0.7214285714285714,0.8,0.8857142857142857,0.6452380952380953,0.6508746217134022,0.34749495849525797,0.7565928158596269,1.0294173511479585
Proxy lr1e-2 slhpatches gradac32 dl5.0,36000,28459.921113967896,474.3320185661316,7.90553364276886,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_36000_HPatchesV4.1,0.2785714285714286,0.55,0.65,0.7642857142857142,0.8142857142857143,0.85,0.6511904761904762,0.6511326647618343,0.34757668210165255,0.7581978980259618,1.0289416277875343
Proxy lr1e-2 slhpatches gradac32 dl5.0,37000,29250.47447824478,487.5079079707464,8.12513179951244,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_37000_HPatchesV4.1,0.3142857142857143,0.5428571428571428,0.6714285714285714,0.7428571428571429,0.8142857142857143,0.8642857142857143,0.6583333333333333,0.649542541100337,0.3465639997294879,0.7632695506882088,1.0300533517359525
Proxy lr1e-2 slhpatches gradac32 dl5.0,38000,30041.027842521667,500.6837973753611,8.34472995625602,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_38000_HPatchesV4.1,0.2857142857142857,0.5357142857142857,0.6071428571428571,0.7357142857142858,0.8142857142857143,0.8714285714285714,0.6416666666666667,0.6490267932771748,0.3419493560051511,0.7548817862411678,1.0306691456053578
Proxy lr1e-2 slhpatches gradac32 dl5.0,39000,30831.58120679855,513.8596867799758,8.564328112999597,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_39000_HPatchesV4.1,0.34285714285714286,0.5285714285714286,0.6071428571428571,0.7214285714285714,0.8142857142857143,0.8714285714285714,0.6476190476190476,0.6495910590333981,0.34574557047003396,0.7527433703426691,1.0312529266913555
Proxy lr1e-2 slhpatches gradac32 dl5.0,40000,31622.134571075436,527.0355761845906,8.783926269743176,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_40000_HPatchesV4.1,0.3142857142857143,0.5428571428571428,0.5857142857142857,0.7357142857142858,0.7785714285714286,0.8642857142857143,0.636904761904762,0.650049502935664,0.34585656857265207,0.7550866550039861,1.0315819803941118
Proxy lr1e-2 slhpatches gradac32 dl5.0,41000,32412.68793535232,540.2114655892053,9.003524426486756,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_41000_HPatchesV4.1,0.3,0.5357142857142857,0.6357142857142857,0.7642857142857142,0.8214285714285714,0.8714285714285714,0.6547619047619048,0.6499421398200009,0.3449270021445364,0.7495267360972733,1.0330841493577412
Proxy lr1e-2 slhpatches gradac32 dl5.0,42000,33203.24129962921,553.3873549938202,9.223122583230337,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_42000_HPatchesV4.1,0.3,0.5357142857142857,0.6357142857142857,0.7357142857142858,0.8142857142857143,0.8642857142857143,0.6476190476190476,0.6504511825994379,0.3428314417896511,0.7565909532703166,1.0321534800000347
Proxy lr1e-2 slhpatches gradac32 dl5.0,43000,33993.7946639061,566.5632443984349,9.442720739973916,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_43000_HPatchesV4.1,0.2714285714285714,0.5214285714285715,0.6071428571428571,0.75,0.7928571428571428,0.8428571428571429,0.6309523809523809,0.6494671153321838,0.3439633838926373,0.7511261624880108,1.0303937408675157
Proxy lr1e-2 slhpatches gradac32 dl5.0,44000,34784.34802818298,579.7391338030498,9.662318896717496,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_44000_HPatchesV4.1,0.29285714285714287,0.5714285714285714,0.6428571428571429,0.75,0.8142857142857143,0.8642857142857143,0.655952380952381,0.6506706854369502,0.3485748602563281,0.7547062095603166,1.03198627209816
Proxy lr1e-2 slhpatches gradac32 dl5.0,45000,35574.90139245987,592.9150232076645,9.881917053461075,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_45000_HPatchesV4.1,0.2642857142857143,0.5357142857142857,0.65,0.7142857142857143,0.8,0.8357142857142857,0.6333333333333334,0.6495057028008061,0.3391341748138354,0.750822626279749,1.032885352394742
Proxy lr1e-2 slhpatches gradac32 dl5.0,46000,36365.454756736755,606.0909126122792,10.101515210204655,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_46000_HPatchesV4.1,0.2714285714285714,0.5214285714285715,0.6,0.75,0.8,0.8714285714285714,0.6357142857142858,0.6501330444190961,0.34257440391272687,0.7579523867162301,1.0311152405333779
Proxy lr1e-2 slhpatches gradac32 dl5.0,47000,37156.00812101364,619.2668020168941,10.321113366948234,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_47000_HPatchesV4.1,0.2785714285714286,0.55,0.65,0.7642857142857142,0.8142857142857143,0.8714285714285714,0.6547619047619048,0.6501112978078136,0.3471519671545442,0.7511094124510712,1.0338270645104641
Proxy lr5e-3 gradac187 dl1.0,0,0.0,0.0,0.0,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_0_HPatchesV4.1,0.29285714285714287,0.5642857142857143,0.6285714285714286,0.7785714285714286,0.8428571428571429,0.8785714285714286,0.6642857142857143,0.6564530785490961,0.35059857332695393,0.7690400768570249,1.0153943602924735
Proxy lr5e-3 gradac187 dl1.0,1000,605.4542844295502,10.090904740492503,0.16818174567487504,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_1000_HPatchesV4.1,0.30714285714285716,0.55,0.6642857142857143,0.75,0.7928571428571428,0.8785714285714286,0.6571428571428571,0.6556369848016648,0.3536506271766667,0.7732801669507794,1.0130089024607367
Proxy lr5e-3 gradac187 dl1.0,2000,1210.9085688591003,20.181809480985006,0.3363634913497501,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_2000_HPatchesV4.1,0.30714285714285716,0.55,0.6428571428571429,0.7357142857142858,0.8142857142857143,0.9142857142857143,0.6607142857142857,0.6558455092600198,0.3498320982366305,0.7655270997407437,1.0142789528843792
