experiment,iter,elapsed_seconds,elapsed_minutes,elapsed_hours,sec_per_iter,dir_name,t1,t2,t3,t4,t5,t6,avg,mean_repeat,mean_mscore,mean_map,mean_loc_err
Proxy lr1e-2 sl gradac32 dl5.0,79000,61221.597266077995,1020.3599544346332,17.00599924057722,0.7749569274187088,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_79000_HPatchesV4.1,0.29285714285714287,0.5571428571428572,0.6785714285714286,0.7357142857142858,0.8428571428571429,0.8928571428571429,0.6666666666666666,0.6507890435719526,0.3475077235281001,0.7556553815631142,1.0317932424334313
Proxy lr1e-2 slhpatches gradac32 dl5.0,8000,6324.426914215088,105.40711523691813,1.7567852539486355,0.7905533642768859,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlithpatchesv4.1_lr0.01_bothLoss_initialHypeHomoAdaptOnly_gradac32_8000_HPatchesV4.1,0.30714285714285716,0.5642857142857143,0.6857142857142857,0.7428571428571429,0.8571428571428571,0.9,0.6761904761904761,0.6556554026020771,0.3526112761072335,0.7734374925951465,1.0208233796869484
Proxy lr5e-3 gradac187 dl1.0,33000,19979.991386175156,332.99985643625257,5.5499976072708765,0.6054542844295502,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_33000_HPatchesV4.1,0.34285714285714286,0.5714285714285714,0.6857142857142857,0.7785714285714286,0.85,0.8857142857142857,0.6857142857142856,0.6581593505295312,0.3548694477247822,0.7634688570985111,1.0138547824461586
Proxy lr5e-3 gradac187 dl5.0,1000,786.9259724617004,13.115432874361675,0.2185905479060279,0.7869259724617005,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac187_1000_HPatchesV4.1,0.3142857142857143,0.5642857142857143,0.6928571428571428,0.7714285714285715,0.8142857142857143,0.8857142857142857,0.6738095238095237,0.6566371791177884,0.35204061857732427,0.7627723558433193,1.0152763891945629
Proxy lr5e-3 gradac32 dl1.0,57000,44663.77364373207,744.3962273955345,12.406603789925576,0.7835749762058258,eval_sl_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.005_bothLoss_initialHypeHomoAdaptOnly_gradac32_57000_HPatchesV4.1,0.29285714285714287,0.5428571428571428,0.6928571428571428,0.7642857142857142,0.8071428571428572,0.8857142857142857,0.6642857142857143,0.6541638206219454,0.351306035459053,0.7630986146897509,1.0208691538944128
Proxy lr5e-4 sl gradac32 dl5.0,0,0.0,0.0,0.0,0.7882455418109894,eval_sl_DESCLAMBDA5.0_PRETRAINED_SAMEMODELHOMOADAPT_AGGRESSIVEHOMOADAPT_CFANORMALIZE_XHOMOWARP_DETERMHOMOADAPT_train_v16.2-chroma-HumanTunedInitialHype_sunlit_lr0.0005_bothLoss_initialHypeHomoAdaptOnly_gradac32_0_HPatchesV4.1,0.29285714285714287,0.5642857142857143,0.6285714285714286,0.7785714285714286,0.8428571428571429,0.8785714285714286,0.6642857142857143,0.6564530785490961,0.35059857332695393,0.7690400768570249,1.0153943602924735
